# old	new, for every commit this rewrite replayed. Written by
# .github/history-rewrite/replay.py --apply. The old column is a list of
# commits no clone has any more; it is kept so that a SHA quoted anywhere
# outside this repository can still be resolved to the commit that replaced
# it. Not a .md and not under docs/, so the gate that refuses a dead citation
# in the documentation does not read it as one.
e6fddf613540f859594ecd001b5d8cdc97069ad5	045855313eac56996356cd780a56eebc644ca2b2
af3d1db2c9d7f3dda7abe5c9eb74fc22be4316e9	330c6d8d82fbd821a8d3cab6b84b56ca02c36834
3b59347f8367b005f5d2449cacf122a50a4079c4	7cd8759932912f32db0ce9353f337a127c78239a
c3a5cf77ae8b88f06c6f4a8de2200e4efb2091cc	189c3837ad97c6da6cfbff0db7843798925bf990
d27f4ede8154518c5f4bd55a224e19e03847ae89	964ad3071112d1fd2802de1151c3c55e2bfdd5a0
ef49fec31b81ba99c115c8decb923242d5e13ca2	e8bb02ca1f029f76870db82aba4f2358514ebaeb
c7829fe7dced494ee33c130210ab45695ee1a700	8c1b7cc729ed4a0f42afd77c55d7d9fa45c33f28
ab7fe62f01f7a7eccd11ec3120a3b170babe2d2d	5e7503cf94e5e653c7c1484fd43056dcf2d4bb78
7cdd60dd7ec1869054f8204027e2e033aedf52ec	f47c20311be1577e7a99a2af3c4ece5aeef6cae2
9620966dad13e85e3c739118e71c5bdd2a005798	4253b973c2fb4d497452ed208da14bca808f8039
7789b1c116459bbe8fd2efc42571123bc0667d8f	ec558c5ee4e8506946fadc062c5c33f23886e7b0
c12ea80e4eaa36e8a5a34e1046f781830e9b1686	656e6fc1149b7ce714c268a12dbc3843eafdc020
6ec647c88dab80455c35638aca6bfc62ea8ed989	c95240c696df7cafea003f90e1daa0a95a98cd5f
8ac1d2b946b5a41537e69d3a27142be7cb10ba5b	91248cf213aa502aa1c8bb6d1ee63143b4b9cd2a
e4c6934335b278091babe2fe530f40208d0ab61b	5aea76410f65fc11a5795524da0bf24153800fa8
190158d7bae7cc0563724933df89dc18bf17459f	543a4df6bd37f5123a14d122d9649f3bbdf51369
